transaction_id,customer_id,product_id,transaction_date,price,quantity,units_sold,total_price,cgst,sgst,tax,campaign_applied,mode_of_payment
T00115,C0010,P0052,2025-04-25,69.99,5,5,349.95,31.495499999999996,31.495499999999996,62.99099999999999,True,Net Banking
T00115,C0010,P0052,2025-04-25,197.25,5,5,986.25,88.7625,88.7625,177.525,True,UPI
T00116,C0041,P0068,2024-08-02,224.78,3,3,674.34,60.6906,60.6906,121.3812,True,UPI
T00116,C0041,P0068,2024-08-02,376.41,3,3,1129.23,101.6307,101.6307,203.2614,True,Net Banking
T00116,C0041,P0068,2024-08-02,346.59,3,3,1039.77,93.57929999999999,93.57929999999999,187.15859999999998,True,Net Banking
T00116,C0041,P0068,2024-08-02,421.35,3,3,1264.0500000000002,113.76450000000001,113.76450000000001,227.52900000000002,True,Debit Card
T00116,C0041,P0068,2024-08-02,491.54,3,3,1474.6200000000001,132.7158,132.7158,265.4316,True,Debit Card
T00116,C0041,P0068,2024-08-02,233.85,3,3,701.55,63.13949999999999,63.13949999999999,126.27899999999998,True,UPI
T00116,C0041,P0068,2024-08-02,192.81,3,3,578.4300000000001,52.0587,52.0587,104.1174,True,Credit Card
T00116,C0041,P0068,2024-08-02,422.87,3,3,1268.6100000000001,114.17490000000001,114.17490000000001,228.34980000000002,True,Cash
T00116,C0041,P0068,2024-08-02,137.86,3,3,413.58000000000004,37.2222,37.2222,74.4444,True,UPI
T00116,C0041,P0068,2024-08-02,209.47,3,3,628.41,56.55689999999999,56.55689999999999,113.11379999999998,True,Cash
T00117,C0025,P0048,2025-05-19,288.9,4,4,1155.6,104.00399999999999,104.00399999999999,208.00799999999998,True,Cash
T00117,C0025,P0048,2025-05-19,349.97,4,4,1399.88,125.98920000000001,125.98920000000001,251.97840000000002,True,Credit Card
T00117,C0025,P0048,2025-05-19,499.31,4,4,1997.24,179.7516,179.7516,359.5032,True,Cash
T00117,C0025,P0048,2025-05-19,200.98,4,4,803.92,72.35279999999999,72.35279999999999,144.70559999999998,True,Net Banking
T00117,C0025,P0048,2025-05-19,423.69,4,4,1694.76,152.5284,152.5284,305.0568,True,Cash
T00117,C0025,P0048,2025-05-19,166.52,4,4,666.08,59.9472,59.9472,119.8944,True,Debit Card
T00117,C0025,P0048,2025-05-19,203.2,4,4,812.8,73.15199999999999,73.15199999999999,146.30399999999997,True,Debit Card
T00117,C0025,P0048,2025-05-19,449.98,4,4,1799.92,161.9928,161.9928,323.9856,True,Cash
T00118,C0173,P0034,2024-07-31,110.0,3,3,330.0,29.7,29.7,59.4,False,Credit Card
T00118,C0173,P0034,2024-07-31,476.1,3,3,1428.3000000000002,128.54700000000003,128.54700000000003,257.09400000000005,False,UPI
T00118,C0173,P0034,2024-07-31,227.16,3,3,681.48,61.3332,61.3332,122.6664,False,Cash
T00118,C0173,P0034,2024-07-31,184.03,3,3,552.09,49.6881,49.6881,99.3762,False,Debit Card
T00118,C0173,P0034,2024-07-31,463.73,3,3,1391.19,125.2071,125.2071,250.4142,False,UPI
T00118,C0173,P0034,2024-07-31,439.33,3,3,1317.99,118.6191,118.6191,237.2382,False,UPI
T00118,C0173,P0034,2024-07-31,364.57,3,3,1093.71,98.4339,98.4339,196.8678,False,Credit Card
T00118,C0173,P0034,2024-07-31,444.44,3,3,1333.32,119.99879999999999,119.99879999999999,239.99759999999998,False,Credit Card
T00118,C0173,P0034,2024-07-31,436.47,3,3,1309.41,117.8469,117.8469,235.6938,False,Debit Card
T00118,C0173,P0034,2024-07-31,173.37,3,3,520.11,46.8099,46.8099,93.6198,False,Cash
T00118,C0173,P0034,2024-07-31,410.7,3,3,1232.1,110.88899999999998,110.88899999999998,221.77799999999996,False,Cash
T00118,C0173,P0034,2024-07-31,70.56,3,3,211.68,19.0512,19.0512,38.1024,False,Credit Card
T00118,C0173,P0034,2024-07-31,68.74,3,3,206.21999999999997,18.559799999999996,18.559799999999996,37.11959999999999,False,UPI
T00119,C0184,P0065,2024-12-26,216.03,2,2,432.06,38.8854,38.8854,77.7708,True,Credit Card
T00119,C0184,P0065,2024-12-26,448.15,2,2,896.3,80.66699999999999,80.66699999999999,161.33399999999997,True,Net Banking
T00119,C0184,P0065,2024-12-26,233.02,2,2,466.04,41.9436,41.9436,83.8872,True,Cash
T00119,C0184,P0065,2024-12-26,317.11,2,2,634.22,57.0798,57.0798,114.1596,True,Debit Card
T00119,C0184,P0065,2024-12-26,419.93,2,2,839.86,75.5874,75.5874,151.1748,True,Credit Card
T00119,C0184,P0065,2024-12-26,91.39,2,2,182.78,16.4502,16.4502,32.9004,True,Net Banking
T00119,C0184,P0065,2024-12-26,333.54,2,2,667.08,60.0372,60.0372,120.0744,True,Cash
T00119,C0184,P0065,2024-12-26,233.3,2,2,466.6,41.994,41.994,83.988,True,Debit Card
T00119,C0184,P0065,2024-12-26,152.38,2,2,304.76,27.4284,27.4284,54.8568,True,UPI
T00119,C0184,P0065,2024-12-26,201.15,2,2,402.3,36.207,36.207,72.414,True,UPI
T00120,C0159,P0059,2024-12-29,83.69,5,5,418.45,37.6605,37.6605,75.321,False,UPI
T00120,C0159,P0059,2024-12-29,138.7,5,5,693.5,62.415,62.415,124.83,False,Net Banking
T00120,C0159,P0059,2024-12-29,299.76,5,5,1498.8,134.892,134.892,269.784,False,Cash
T00120,C0159,P0059,2024-12-29,87.95,5,5,439.75,39.5775,39.5775,79.155,False,Credit Card
T00120,C0159,P0059,2024-12-29,402.95,5,5,2014.75,181.3275,181.3275,362.655,False,Debit Card
T00120,C0159,P0059,2024-12-29,415.94,5,5,2079.7,187.17299999999997,187.17299999999997,374.34599999999995,False,Debit Card
T00121,C0170,P0040,2024-12-15,153.29,4,4,613.16,55.1844,55.1844,110.3688,False,Credit Card
T00121,C0170,P0040,2024-12-15,130.01,4,4,520.04,46.803599999999996,46.803599999999996,93.60719999999999,False,Cash
T00121,C0170,P0040,2024-12-15,369.12,4,4,1476.48,132.8832,132.8832,265.7664,False,Credit Card
T00121,C0170,P0040,2024-12-15,85.82,4,4,343.28,30.895199999999996,30.895199999999996,61.79039999999999,False,UPI
T00121,C0170,P0040,2024-12-15,497.76,4,4,1991.04,179.1936,179.1936,358.3872,False,Net Banking
T00121,C0170,P0040,2024-12-15,400.75,4,4,1603.0,144.26999999999998,144.26999999999998,288.53999999999996,False,Debit Card
T00121,C0170,P0040,2024-12-15,148.47,4,4,593.88,53.4492,53.4492,106.8984,False,Debit Card
T00121,C0170,P0040,2024-12-15,350.26,4,4,1401.04,126.0936,126.0936,252.1872,False,Debit Card
T00121,C0170,P0040,2024-12-15,365.97,4,4,1463.88,131.7492,131.7492,263.4984,False,Debit Card
T00122,C0199,P0023,2024-07-26,289.67,5,5,1448.3500000000001,130.35150000000002,130.35150000000002,260.70300000000003,True,Cash
T00122,C0199,P0023,2024-07-26,201.75,5,5,1008.75,90.7875,90.7875,181.575,True,Cash
T00122,C0199,P0023,2024-07-26,463.77,5,5,2318.85,208.6965,208.6965,417.393,True,Cash
T00122,C0199,P0023,2024-07-26,156.24,5,5,781.2,70.308,70.308,140.616,True,Credit Card
T00122,C0199,P0023,2024-07-26,439.79,5,5,2198.9500000000003,197.90550000000002,197.90550000000002,395.81100000000004,True,Cash
T00122,C0199,P0023,2024-07-26,105.35,5,5,526.75,47.4075,47.4075,94.815,True,Net Banking
T00123,C0173,P0057,2024-10-01,459.64,5,5,2298.2,206.83799999999997,206.83799999999997,413.67599999999993,False,Credit Card
T00123,C0173,P0057,2024-10-01,54.57,5,5,272.85,24.5565,24.5565,49.113,False,UPI
T00123,C0173,P0057,2024-10-01,229.51,5,5,1147.55,103.2795,103.2795,206.559,False,UPI
T00123,C0173,P0057,2024-10-01,421.91,5,5,2109.55,189.8595,189.8595,379.719,False,UPI
T00123,C0173,P0057,2024-10-01,24.02,5,5,120.1,10.809,10.809,21.618,False,Credit Card
T00123,C0173,P0057,2024-10-01,26.05,5,5,130.25,11.7225,11.7225,23.445,False,Net Banking
T00123,C0173,P0057,2024-10-01,432.67,5,5,2163.35,194.70149999999998,194.70149999999998,389.40299999999996,False,Debit Card
T00123,C0173,P0057,2024-10-01,298.99,5,5,1494.95,134.5455,134.5455,269.091,False,Debit Card
T00123,C0173,P0057,2024-10-01,77.92,5,5,389.6,35.064,35.064,70.128,False,Cash
T00124,C0008,P0097,2025-02-25,13.84,5,5,69.2,6.228,6.228,12.456,False,Cash
T00124,C0008,P0097,2025-02-25,236.04,5,5,1180.2,106.218,106.218,212.436,False,Credit Card
T00124,C0008,P0097,2025-02-25,160.75,5,5,803.75,72.33749999999999,72.33749999999999,144.67499999999998,False,Net Banking
T00124,C0008,P0097,2025-02-25,282.06,5,5,1410.3,126.92699999999999,126.92699999999999,253.85399999999998,False,Cash
T00124,C0008,P0097,2025-02-25,272.18,5,5,1360.9,122.48100000000001,122.48100000000001,244.96200000000002,False,Cash
T00124,C0008,P0097,2025-02-25,50.42,5,5,252.10000000000002,22.689,22.689,45.378,False,Credit Card
T00124,C0008,P0097,2025-02-25,338.03,5,5,1690.1499999999999,152.1135,152.1135,304.227,False,Debit Card
T00124,C0008,P0097,2025-02-25,195.58,5,5,977.9000000000001,88.01100000000001,88.01100000000001,176.02200000000002,False,Net Banking
T00125,C0188,P0041,2024-10-10,417.19,4,4,1668.76,150.1884,150.1884,300.3768,True,Debit Card
T00125,C0188,P0041,2024-10-10,368.25,4,4,1473.0,132.57,132.57,265.14,True,Cash
T00125,C0188,P0041,2024-10-10,131.79,4,4,527.16,47.444399999999995,47.444399999999995,94.88879999999999,True,Net Banking
T00125,C0188,P0041,2024-10-10,377.92,4,4,1511.68,136.0512,136.0512,272.1024,True,Net Banking
T00125,C0188,P0041,2024-10-10,157.58,4,4,630.32,56.7288,56.7288,113.4576,True,Debit Card
T00125,C0188,P0041,2024-10-10,153.67,4,4,614.68,55.32119999999999,55.32119999999999,110.64239999999998,True,Credit Card
T00125,C0188,P0041,2024-10-10,95.04,4,4,380.16,34.2144,34.2144,68.4288,True,Net Banking
T00126,C0050,P0096,2025-01-23,437.65,2,2,875.3,78.77699999999999,78.77699999999999,157.55399999999997,False,Debit Card
T00126,C0050,P0096,2025-01-23,193.03,2,2,386.06,34.7454,34.7454,69.4908,False,Net Banking
T00126,C0050,P0096,2025-01-23,319.84,2,2,639.68,57.57119999999999,57.57119999999999,115.14239999999998,False,Cash
T00126,C0050,P0096,2025-01-23,450.78,2,2,901.56,81.14039999999999,81.14039999999999,162.28079999999997,False,Debit Card
T00126,C0050,P0096,2025-01-23,304.43,2,2,608.86,54.797399999999996,54.797399999999996,109.59479999999999,False,Net Banking
T00127,C0189,P0007,2025-02-23,363.63,3,3,1090.8899999999999,98.18009999999998,98.18009999999998,196.36019999999996,True,Credit Card
T00127,C0189,P0007,2025-02-23,420.73,3,3,1262.19,113.5971,113.5971,227.1942,True,Credit Card
T00127,C0189,P0007,2025-02-23,265.18,3,3,795.54,71.59859999999999,71.59859999999999,143.19719999999998,True,Cash
T00127,C0189,P0007,2025-02-23,196.39,3,3,589.17,53.025299999999994,53.025299999999994,106.05059999999999,True,Cash
T00127,C0189,P0007,2025-02-23,43.85,3,3,131.55,11.839500000000001,11.839500000000001,23.679000000000002,True,Net Banking
T00127,C0189,P0007,2025-02-23,167.31,3,3,501.93,45.1737,45.1737,90.3474,True,Credit Card
T00127,C0189,P0007,2025-02-23,494.0,3,3,1482.0,133.38,133.38,266.76,True,Net Banking
T00127,C0189,P0007,2025-02-23,136.6,3,3,409.79999999999995,36.882,36.882,73.764,True,Cash
T00127,C0189,P0007,2025-02-23,149.55,3,3,448.65000000000003,40.3785,40.3785,80.757,True,Debit Card
T00127,C0189,P0007,2025-02-23,158.81,3,3,476.43,42.8787,42.8787,85.7574,True,Debit Card
T00127,C0189,P0007,2025-02-23,59.81,3,3,179.43,16.1487,16.1487,32.2974,True,Net Banking
T00128,C0012,P0047,2025-06-22,257.98,4,4,1031.92,92.8728,92.8728,185.7456,True,Credit Card
T00128,C0012,P0047,2025-06-22,54.78,4,4,219.12,19.7208,19.7208,39.4416,True,UPI
T00128,C0012,P0047,2025-06-22,405.81,4,4,1623.24,146.0916,146.0916,292.1832,True,Credit Card
T00128,C0012,P0047,2025-06-22,428.77,4,4,1715.08,154.35719999999998,154.35719999999998,308.71439999999996,True,Credit Card
T00128,C0012,P0047,2025-06-22,36.04,4,4,144.16,12.9744,12.9744,25.9488,True,Cash
T00128,C0012,P0047,2025-06-22,379.19,4,4,1516.76,136.5084,136.5084,273.0168,True,Credit Card
T00128,C0012,P0047,2025-06-22,329.39,4,4,1317.56,118.5804,118.5804,237.1608,True,Credit Card
T00128,C0012,P0047,2025-06-22,133.45,4,4,533.8,48.041999999999994,48.041999999999994,96.08399999999999,True,Cash
T00128,C0012,P0047,2025-06-22,19.46,4,4,77.84,7.0056,7.0056,14.0112,True,Credit Card
T00128,C0012,P0047,2025-06-22,359.67,4,4,1438.68,129.4812,129.4812,258.9624,True,UPI
T00128,C0012,P0047,2025-06-22,415.71,4,4,1662.84,149.6556,149.6556,299.3112,True,UPI
T00128,C0012,P0047,2025-06-22,424.38,4,4,1697.52,152.77679999999998,152.77679999999998,305.55359999999996,True,Debit Card
T00128,C0012,P0047,2025-06-22,486.49,4,4,1945.96,175.1364,175.1364,350.2728,True,Credit Card
T00129,C0162,P0005,2025-04-06,170.25,3,3,510.75,45.9675,45.9675,91.935,False,Net Banking
T00129,C0162,P0005,2025-04-06,421.3,3,3,1263.9,113.751,113.751,227.502,False,Credit Card
T00129,C0162,P0005,2025-04-06,294.82,3,3,884.46,79.6014,79.6014,159.2028,False,Credit Card
T00129,C0162,P0005,2025-04-06,442.47,3,3,1327.41,119.46690000000001,119.46690000000001,238.93380000000002,False,Debit Card
T00129,C0162,P0005,2025-04-06,98.3,3,3,294.9,26.540999999999997,26.540999999999997,53.081999999999994,False,Credit Card
T00129,C0162,P0005,2025-04-06,413.93,3,3,1241.79,111.7611,111.7611,223.5222,False,Debit Card
T00129,C0162,P0005,2025-04-06,477.06,3,3,1431.18,128.8062,128.8062,257.6124,False,Net Banking
T00130,C0029,P0043,2025-01-07,469.51,3,3,1408.53,126.76769999999999,126.76769999999999,253.53539999999998,True,Net Banking
T00130,C0029,P0043,2025-01-07,42.75,3,3,128.25,11.5425,11.5425,23.085,True,UPI
T00130,C0029,P0043,2025-01-07,97.76,3,3,293.28000000000003,26.395200000000003,26.395200000000003,52.790400000000005,True,Debit Card
T00130,C0029,P0043,2025-01-07,295.67,3,3,887.01,79.8309,79.8309,159.6618,True,UPI
T00130,C0029,P0043,2025-01-07,58.13,3,3,174.39000000000001,15.6951,15.6951,31.3902,True,Credit Card
T00130,C0029,P0043,2025-01-07,183.63,3,3,550.89,49.580099999999995,49.580099999999995,99.16019999999999,True,Net Banking
T00130,C0029,P0043,2025-01-07,408.78,3,3,1226.34,110.37059999999998,110.37059999999998,220.74119999999996,True,Credit Card
T00130,C0029,P0043,2025-01-07,196.01,3,3,588.03,52.9227,52.9227,105.8454,True,Net Banking
T00130,C0029,P0043,2025-01-07,466.57,3,3,1399.71,125.9739,125.9739,251.9478,True,Debit Card
T00130,C0029,P0043,2025-01-07,191.21,3,3,573.63,51.6267,51.6267,103.2534,True,UPI
T00130,C0029,P0043,2025-01-07,416.12,3,3,1248.3600000000001,112.3524,112.3524,224.7048,True,Net Banking
T00130,C0029,P0043,2025-01-07,231.1,3,3,693.3,62.39699999999999,62.39699999999999,124.79399999999998,True,Debit Card
T00130,C0029,P0043,2025-01-07,146.03,3,3,438.09000000000003,39.4281,39.4281,78.8562,True,Debit Card
T00130,C0029,P0043,2025-01-07,487.25,3,3,1461.75,131.5575,131.5575,263.115,True,Credit Card
T00130,C0029,P0043,2025-01-07,43.24,3,3,129.72,11.6748,11.6748,23.3496,True,Net Banking
T00131,C0027,P0070,2024-09-09,441.11,1,1,441.11,39.6999,39.6999,79.3998,True,Net Banking
T00131,C0027,P0070,2024-09-09,239.23,1,1,239.23,21.5307,21.5307,43.0614,True,Cash
T00131,C0027,P0070,2024-09-09,426.25,1,1,426.25,38.3625,38.3625,76.725,True,Net Banking
T00131,C0027,P0070,2024-09-09,332.6,1,1,332.6,29.934,29.934,59.868,True,UPI
T00131,C0027,P0070,2024-09-09,179.09,1,1,179.09,16.1181,16.1181,32.2362,True,Credit Card
T00131,C0027,P0070,2024-09-09,233.73,1,1,233.73,21.0357,21.0357,42.0714,True,UPI
T00131,C0027,P0070,2024-09-09,204.22,1,1,204.22,18.3798,18.3798,36.7596,True,Net Banking
T00132,C0067,P0007,2024-08-08,363.63,1,1,363.63,32.7267,32.7267,65.4534,False,Cash
T00132,C0067,P0007,2024-08-08,420.73,1,1,420.73,37.8657,37.8657,75.7314,False,Debit Card
T00132,C0067,P0007,2024-08-08,265.18,1,1,265.18,23.8662,23.8662,47.7324,False,Net Banking
T00132,C0067,P0007,2024-08-08,196.39,1,1,196.39,17.675099999999997,17.675099999999997,35.350199999999994,False,Debit Card
T00132,C0067,P0007,2024-08-08,43.85,1,1,43.85,3.9465,3.9465,7.893,False,UPI
T00132,C0067,P0007,2024-08-08,167.31,1,1,167.31,15.0579,15.0579,30.1158,False,Credit Card
T00132,C0067,P0007,2024-08-08,494.0,1,1,494.0,44.46,44.46,88.92,False,Credit Card
T00132,C0067,P0007,2024-08-08,136.6,1,1,136.6,12.293999999999999,12.293999999999999,24.587999999999997,False,Net Banking
T00132,C0067,P0007,2024-08-08,149.55,1,1,149.55,13.4595,13.4595,26.919,False,UPI
T00132,C0067,P0007,2024-08-08,158.81,1,1,158.81,14.2929,14.2929,28.5858,False,Net Banking
T00132,C0067,P0007,2024-08-08,59.81,1,1,59.81,5.3829,5.3829,10.7658,False,Debit Card
T00133,C0139,P0048,2024-12-06,288.9,1,1,288.9,26.000999999999998,26.000999999999998,52.001999999999995,True,Credit Card
T00133,C0139,P0048,2024-12-06,349.97,1,1,349.97,31.497300000000003,31.497300000000003,62.994600000000005,True,Net Banking
T00133,C0139,P0048,2024-12-06,499.31,1,1,499.31,44.9379,44.9379,89.8758,True,UPI
T00133,C0139,P0048,2024-12-06,200.98,1,1,200.98,18.088199999999997,18.088199999999997,36.176399999999994,True,Net Banking
T00133,C0139,P0048,2024-12-06,423.69,1,1,423.69,38.1321,38.1321,76.2642,True,Cash
T00133,C0139,P0048,2024-12-06,166.52,1,1,166.52,14.9868,14.9868,29.9736,True,UPI
T00133,C0139,P0048,2024-12-06,203.2,1,1,203.2,18.287999999999997,18.287999999999997,36.57599999999999,True,Net Banking
T00133,C0139,P0048,2024-12-06,449.98,1,1,449.98,40.4982,40.4982,80.9964,True,Net Banking
T00134,C0194,P0012,2024-11-04,484.26,4,4,1937.04,174.3336,174.3336,348.6672,False,UPI
T00134,C0194,P0012,2024-11-04,315.74,4,4,1262.96,113.6664,113.6664,227.3328,False,Credit Card
T00134,C0194,P0012,2024-11-04,446.13,4,4,1784.52,160.6068,160.6068,321.2136,False,Net Banking
T00134,C0194,P0012,2024-11-04,185.64,4,4,742.56,66.8304,66.8304,133.6608,False,Net Banking
T00134,C0194,P0012,2024-11-04,146.66,4,4,586.64,52.797599999999996,52.797599999999996,105.59519999999999,False,Credit Card
T00134,C0194,P0012,2024-11-04,150.61,4,4,602.44,54.2196,54.2196,108.4392,False,Debit Card
T00134,C0194,P0012,2024-11-04,153.06,4,4,612.24,55.1016,55.1016,110.2032,False,Cash
T00134,C0194,P0012,2024-11-04,396.84,4,4,1587.36,142.86239999999998,142.86239999999998,285.72479999999996,False,Debit Card
T00134,C0194,P0012,2024-11-04,383.17,4,4,1532.68,137.9412,137.9412,275.8824,False,Net Banking
T00134,C0194,P0012,2024-11-04,153.71,4,4,614.84,55.3356,55.3356,110.6712,False,Credit Card
T00134,C0194,P0012,2024-11-04,262.64,4,4,1050.56,94.5504,94.5504,189.1008,False,Debit Card
T00134,C0194,P0012,2024-11-04,422.67,4,4,1690.68,152.1612,152.1612,304.3224,False,Net Banking
T00134,C0194,P0012,2024-11-04,121.01,4,4,484.04,43.5636,43.5636,87.1272,False,UPI
T00135,C0005,P0029,2025-03-10,115.25,1,1,115.25,10.3725,10.3725,20.745,True,Cash
T00135,C0005,P0029,2025-03-10,79.45,1,1,79.45,7.1505,7.1505,14.301,True,Credit Card
T00135,C0005,P0029,2025-03-10,439.03,1,1,439.03,39.512699999999995,39.512699999999995,79.02539999999999,True,Debit Card
T00135,C0005,P0029,2025-03-10,109.0,1,1,109.0,9.81,9.81,19.62,True,Credit Card
T00135,C0005,P0029,2025-03-10,37.43,1,1,37.43,3.3687,3.3687,6.7374,True,Cash
T00135,C0005,P0029,2025-03-10,47.84,1,1,47.84,4.3056,4.3056,8.6112,True,Net Banking
T00135,C0005,P0029,2025-03-10,155.19,1,1,155.19,13.967099999999999,13.967099999999999,27.934199999999997,True,Cash
T00135,C0005,P0029,2025-03-10,123.67,1,1,123.67,11.1303,11.1303,22.2606,True,UPI
T00135,C0005,P0029,2025-03-10,268.51,1,1,268.51,24.165899999999997,24.165899999999997,48.331799999999994,True,UPI
T00136,C0021,P0098,2025-02-24,106.68,4,4,426.72,38.4048,38.4048,76.8096,True,Net Banking
T00136,C0021,P0098,2025-02-24,169.12,4,4,676.48,60.8832,60.8832,121.7664,True,Credit Card
T00136,C0021,P0098,2025-02-24,414.19,4,4,1656.76,149.1084,149.1084,298.2168,True,Credit Card
T00136,C0021,P0098,2025-02-24,64.8,4,4,259.2,23.328,23.328,46.656,True,Credit Card
T00136,C0021,P0098,2025-02-24,422.21,4,4,1688.84,151.9956,151.9956,303.9912,True,Cash
T00136,C0021,P0098,2025-02-24,428.05,4,4,1712.2,154.09799999999998,154.09799999999998,308.19599999999997,True,UPI
T00136,C0021,P0098,2025-02-24,185.48,4,4,741.92,66.77279999999999,66.77279999999999,133.54559999999998,True,Credit Card
T00136,C0021,P0098,2025-02-24,98.05,4,4,392.2,35.297999999999995,35.297999999999995,70.59599999999999,True,Credit Card
T00136,C0021,P0098,2025-02-24,25.89,4,4,103.56,9.3204,9.3204,18.6408,True,Debit Card
T00136,C0021,P0098,2025-02-24,485.59,4,4,1942.36,174.8124,174.8124,349.6248,True,UPI
T00136,C0021,P0098,2025-02-24,285.45,4,4,1141.8,102.76199999999999,102.76199999999999,205.52399999999997,True,Net Banking
T00137,C0158,P0067,2024-09-18,179.36,5,5,896.8000000000001,80.712,80.712,161.424,True,Net Banking
T00137,C0158,P0067,2024-09-18,447.26,5,5,2236.3,201.267,201.267,402.534,True,UPI
T00137,C0158,P0067,2024-09-18,384.09,5,5,1920.4499999999998,172.84049999999996,172.84049999999996,345.6809999999999,True,Credit Card
T00137,C0158,P0067,2024-09-18,285.54,5,5,1427.7,128.493,128.493,256.986,True,Net Banking
T00137,C0158,P0067,2024-09-18,476.23,5,5,2381.15,214.3035,214.3035,428.607,True,Debit Card
T00137,C0158,P0067,2024-09-18,276.73,5,5,1383.65,124.52850000000001,124.52850000000001,249.05700000000002,True,Cash
T00137,C0158,P0067,2024-09-18,100.78,5,5,503.9,45.351,45.351,90.702,True,Debit Card
T00138,C0187,P0014,2025-06-04,375.01,4,4,1500.04,135.0036,135.0036,270.0072,True,UPI
T00138,C0187,P0014,2025-06-04,440.57,4,4,1762.28,158.6052,158.6052,317.2104,True,Net Banking
T00138,C0187,P0014,2025-06-04,85.41,4,4,341.64,30.7476,30.7476,61.4952,True,Debit Card
T00138,C0187,P0014,2025-06-04,153.48,4,4,613.92,55.25279999999999,55.25279999999999,110.50559999999999,True,Cash
T00138,C0187,P0014,2025-06-04,423.66,4,4,1694.64,152.51760000000002,152.51760000000002,305.03520000000003,True,Net Banking
T00138,C0187,P0014,2025-06-04,17.85,4,4,71.4,6.426,6.426,12.852,True,Net Banking
T00138,C0187,P0014,2025-06-04,316.85,4,4,1267.4,114.066,114.066,228.132,True,Net Banking
T00138,C0187,P0014,2025-06-04,445.16,4,4,1780.64,160.2576,160.2576,320.5152,True,Cash
T00138,C0187,P0014,2025-06-04,357.58,4,4,1430.32,128.72879999999998,128.72879999999998,257.45759999999996,True,UPI
T00138,C0187,P0014,2025-06-04,471.0,4,4,1884.0,169.56,169.56,339.12,True,UPI
T00138,C0187,P0014,2025-06-04,389.03,4,4,1556.12,140.05079999999998,140.05079999999998,280.10159999999996,True,Debit Card
T00138,C0187,P0014,2025-06-04,15.14,4,4,60.56,5.4504,5.4504,10.9008,True,UPI
T00138,C0187,P0014,2025-06-04,241.18,4,4,964.72,86.8248,86.8248,173.6496,True,Debit Card
T00139,C0072,P0018,2025-03-16,33.31,1,1,33.31,2.9979,2.9979,5.9958,False,Debit Card
T00139,C0072,P0018,2025-03-16,208.44,1,1,208.44,18.7596,18.7596,37.5192,False,Cash
T00139,C0072,P0018,2025-03-16,148.71,1,1,148.71,13.3839,13.3839,26.7678,False,Debit Card
T00139,C0072,P0018,2025-03-16,371.21,1,1,371.21,33.408899999999996,33.408899999999996,66.81779999999999,False,Debit Card
T00139,C0072,P0018,2025-03-16,287.28,1,1,287.28,25.855199999999996,25.855199999999996,51.71039999999999,False,Cash
T00139,C0072,P0018,2025-03-16,41.84,1,1,41.84,3.7656,3.7656,7.5312,False,Credit Card
T00139,C0072,P0018,2025-03-16,414.66,1,1,414.66,37.3194,37.3194,74.6388,False,Net Banking
T00139,C0072,P0018,2025-03-16,431.27,1,1,431.27,38.814299999999996,38.814299999999996,77.62859999999999,False,Debit Card
T00139,C0072,P0018,2025-03-16,145.1,1,1,145.1,13.059,13.059,26.118,False,Credit Card
T00139,C0072,P0018,2025-03-16,477.29,1,1,477.29,42.9561,42.9561,85.9122,False,Debit Card
T00139,C0072,P0018,2025-03-16,353.36,1,1,353.36,31.8024,31.8024,63.6048,False,UPI
T00139,C0072,P0018,2025-03-16,26.92,1,1,26.92,2.4228,2.4228,4.8456,False,Net Banking
T00140,C0015,P0004,2024-11-21,128.2,5,5,641.0,57.69,57.69,115.38,True,Debit Card
T00140,C0015,P0004,2024-11-21,340.49,5,5,1702.45,153.2205,153.2205,306.441,True,Credit Card
T00140,C0015,P0004,2024-11-21,94.17,5,5,470.85,42.3765,42.3765,84.753,True,Debit Card
T00140,C0015,P0004,2024-11-21,290.79,5,5,1453.95,130.8555,130.8555,261.711,True,UPI
T00140,C0015,P0004,2024-11-21,17.42,5,5,87.10000000000001,7.839,7.839,15.678,True,Credit Card
T00140,C0015,P0004,2024-11-21,177.02,5,5,885.1,79.659,79.659,159.318,True,Credit Card
T00140,C0015,P0004,2024-11-21,135.11,5,5,675.5500000000001,60.7995,60.7995,121.599,True,UPI
T00140,C0015,P0004,2024-11-21,28.45,5,5,142.25,12.8025,12.8025,25.605,True,Net Banking
T00141,C0039,P0093,2024-11-24,329.44,1,1,329.44,29.6496,29.6496,59.2992,False,UPI
T00141,C0039,P0093,2024-11-24,354.66,1,1,354.66,31.9194,31.9194,63.8388,False,Credit Card
T00141,C0039,P0093,2024-11-24,383.28,1,1,383.28,34.4952,34.4952,68.9904,False,Debit Card
T00141,C0039,P0093,2024-11-24,284.69,1,1,284.69,25.6221,25.6221,51.2442,False,Credit Card
T00141,C0039,P0093,2024-11-24,115.49,1,1,115.49,10.3941,10.3941,20.7882,False,UPI
T00141,C0039,P0093,2024-11-24,380.32,1,1,380.32,34.2288,34.2288,68.4576,False,Debit Card
T00141,C0039,P0093,2024-11-24,355.04,1,1,355.04,31.9536,31.9536,63.9072,False,UPI
T00141,C0039,P0093,2024-11-24,324.46,1,1,324.46,29.201399999999996,29.201399999999996,58.40279999999999,False,UPI
T00141,C0039,P0093,2024-11-24,74.36,1,1,74.36,6.6924,6.6924,13.3848,False,Net Banking
T00141,C0039,P0093,2024-11-24,193.57,1,1,193.57,17.4213,17.4213,34.8426,False,UPI
